#,input_25463_20150401111822_20150401112352,input_25463,2015/04/01 11:18:22,2015/04/01 11:23:52,3.526865600683271 km
2015/04/01 11:18:22,1.37948,103.89676,374220,1.3794777443361235,103.89675965829633,0.2536786829672819,25.06728660827792
2015/04/01 11:18:52,1.37943,103.89677,374220,1.379475143253918,103.89677683860893,5.076944803405351,26.998875744782136
2015/04/01 11:19:23,1.3799,103.90002,272112,1.3799067705751946,103.90001896662199,0.7615681061584989,25.263632827413016
2015/04/01 11:19:53,1.38037,103.90337,208060,1.3803907646468778,103.90336742812772,2.3265594170643142,31.276828986887423
2015/04/01 11:20:23,1.3804,103.90333,208061,1.3803919,103.9033766,5.257904666357804,0.0
2015/04/01 11:20:53,1.38041,103.90335,272099,1.3804035,103.9034708,13.447904284273932,0.0
2015/04/01 11:21:21,1.38043,103.90338,133095,1.3804216,103.9035888,23.229580402623416,0.0
2015/04/01 11:21:51,1.3799,103.90632,13620,1.3798217,103.9063965,12.170526949884225,0.0
2015/04/01 11:22:21,1.37626,103.90992,65935,1.3761436,103.9099149,12.955517636161986,0.0
2015/04/01 11:22:51,1.37152,103.90861,115090,1.3715465038001997,103.90853408237956,8.939029498566873,10.45843171688534
2015/04/01 11:23:21,1.36645,103.9069,30452,1.3664618542319331,103.90686996670755,3.589394615024495,2.9463485768491617
2015/04/01 11:23:52,1.36059,103.90404,568752,1.3606129890509477,103.90399798883988,5.323956022009499,70.03787252908785
#,input_25463_20150401113556_20150401152206,input_25463,2015/04/01 11:35:56,2015/04/01 15:22:06,97.01967722320983 km
2015/04/01 11:35:56,1.27151,103.85515,527540,1.2715755917641565,103.8551931120173,8.727227354612486,165.30370415274683
2015/04/01 11:36:27,1.27343,103.8507,54512,1.2734768,103.8507779,10.103254175283386,14.784370757775992
2015/04/01 11:36:57,1.27502,103.84956,413402,1.2750163,103.8496014,4.620689260226776,6.575994936362333
2015/04/01 11:37:27,1.27579,103.84869,228894,1.2755778,103.8485851,26.319994211116786,0.0
2015/04/01 11:37:57,1.27612,103.84801,214891,1.2760474640356296,103.84795709500243,9.98220765018113,20.73448069173751
2015/04/01 11:38:27,1.2778,103.84622,615781,1.2777365,103.8462307,7.160378705229064,17.360762591301953
2015/04/01 11:38:58,1.27944,103.84487,409696,1.2794082,103.8449254,7.101588360378521,49.497216876100076
2015/04/01 11:39:28,1.27971,103.84478,222524,1.2796079,103.8447679,11.432426276765872,8.590179214202486
2015/04/01 11:39:58,1.28004,103.84507,110217,1.2797238,103.8447871,47.17279036848635,0.0
2015/04/01 11:40:29,1.27997,103.84499,409271,1.2795928,103.8448956,43.235694852459766,0.0
2015/04/01 11:41:59,1.27903,103.84517,582278,1.2788522,103.8450962,21.405144319778955,0.0
2015/04/01 11:42:29,1.27719,103.84679,214749,1.2770151,103.8468776,21.74992759727809,21.127185288271708
2015/04/01 11:43:00,1.27729,103.84691,282589,1.2771525678180793,103.8467553646967,23.000938424408677,20.45247482560973
2015/04/01 11:43:30,1.27752,103.847,282592,1.277298104023281,103.84677505875055,35.12976978179446,29.17975738104413
2015/04/01 11:44:30,1.27604,103.849,393702,1.2757052644887834,103.84877966997705,44.55706491288581,58.829897552625944
2015/04/01 11:45:01,1.27352,103.85288,226603,1.2737456,103.8530162,29.300828743733625,22.91510404587196
2015/04/01 11:45:31,1.27066,103.85729,375738,1.2706693792084,103.85729271523378,1.0857242649213834,19.60645325219299
2015/04/01 11:50:03,1.29594,103.88075,393212,1.2959484963665444,103.8807499082849,0.9448091688454052,5.114884117773012
2015/04/01 11:50:33,1.2963,103.88519,48471,1.2962929519954889,103.88520621412256,1.9654735808154529,4.492587309578113
2015/04/01 11:51:03,1.29905,103.88529,209314,1.2990435456722518,103.88535278466367,7.016353448789576,1.1788099452031464
2015/04/01 11:51:33,1.30066,103.88536,26318,1.3006561516358635,103.88535358680194,0.8314970349148852,0.7588837606858027
2015/04/01 11:52:04,1.30197,103.88463,393715,1.3019699418078972,103.88462896464642,0.11527824706453868,0.8622102935518902
2015/04/01 11:52:34,1.30543,103.88289,209316,1.305395531883556,103.88285937352731,5.1264972488668965,14.873233079098206
2015/04/01 11:53:04,1.30578,103.88252,209317,1.3057105,103.8824591,10.274048760145103,0.0
2015/04/01 11:53:34,1.30576,103.88248,209318,1.3058792,103.882234,30.38968080553859,0.0
2015/04/01 11:54:04,1.30576,103.88248,28910,1.3059349,103.8821597,40.57155086184742,0.0
2015/04/01 11:54:35,1.30677,103.8835,357052,1.3066135,103.883234,34.310746850242076,50.37928300396004
2015/04/01 11:55:05,1.30744,103.88499,545349,1.3073387,103.8847567,28.27554346545065,22.054715469482524
2015/04/01 11:55:35,1.30763,103.88529,206450,1.3075068,103.8851071,24.51674510040098,35.72495881292544
2015/04/01 11:56:05,1.3077,103.88517,415881,1.307566571602803,103.88523325209827,16.418465274903358,15.519069010548694
2015/04/01 11:56:36,1.30766,103.8853,415881,1.307609532582778,103.88532392421537,6.210053775132716,26.6734361455221
2015/04/01 11:57:06,1.30761,103.88523,206454,1.3076298,103.8853667,15.35506964059022,0.0
2015/04/01 11:57:36,1.30767,103.88531,206455,1.307637,103.885382,8.80500765621941,0.0
2015/04/01 11:58:06,1.30771,103.88546,206456,1.3076780359824913,103.88547365802458,3.8649575007045325,2.5576749825649245
2015/04/01 11:58:36,1.30777,103.88555,206457,1.30771973640174,103.88557140799699,6.074644229677057,4.012331664178118
2015/04/01 11:59:07,1.30826,103.88777,206460,1.3082477391701888,103.88777231034574,1.3873245675923727,42.30859581542979
